Sample Type,File Name,Sample ID,Comment,Path,Instrument Method,Process Method,Position,Inj Vol,Filepath,Method,batch,file_no,instrument
unknown,MT_20210809_166,90272_1_249158_I2_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_166.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,180,IDX
unknown,MT_20210809_167,90272_6_249141_H6_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_167.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,181,IDX
unknown,MT_20210809_168,90272_6_249141_H6_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_168.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,182,IDX
unknown,MT_20210809_169,90272_3_249140_A8_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_169.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,183,IDX
unknown,MT_20210809_170,90272_3_249140_A8_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_170.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,184,IDX
unknown,MT_20210809_171,90272_7_249143_E6_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_171.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,185,IDX
unknown,MT_20210809_172,90272_7_249143_E6_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_172.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,186,IDX
unknown,MT_20210809_173,90272_2_249159_B2_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_173.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,187,IDX
unknown,MT_20210809_174,90272_2_249159_B2_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_174.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,188,IDX
unknown,MT_20210809_175,90292_6_249149_F9_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_175.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,189,IDX
unknown,MT_20210809_176,90292_6_249149_F9_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_176.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,190,IDX
unknown,MT_20210809_177,90292_2_249150_I6_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_177.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,191,IDX
unknown,MT_20210809_178,90292_2_249150_I6_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D7,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_178.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,192,IDX
unknown,MT_20210809_179,90292_1_249150_E2_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_179.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,193,IDX
unknown,MT_20210809_180,90292_1_249150_E2_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D8,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_180.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,194,IDX
unknown,MT_20210809_181,90292_7_249143_C3_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:D9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_181.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,195,IDX
unknown,MT_20210809_182,90292_7_249143_C3_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:D9,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_182.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,196,IDX
unknown,MT_20210809_183,90292_3_249159_I7_001,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,G:E1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_183.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,197,IDX
unknown,MT_20210809_184,90292_3_249159_I7_002,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,G:E1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_184.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,198,IDX
pooled,MT_20210809_185,Pooled_Sample_20210809_15_009,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,Y:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_185.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,199,IDX
pooled,MT_20210809_186,Pooled_Sample_20210809_15_010,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,Y:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_186.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,200,IDX
qstd_standard,MT_20210809_187,Qstd_20210809_15_009,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,Y:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_187.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,201,IDX
qstd_standard,MT_20210809_188,Qstd_20210809_15_010,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,Y:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_188.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,202,IDX
qstd_standard,MT_20210809_189,Qstd_20210809_15_011,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,Y:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_189.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,203,IDX
qstd_standard,MT_20210809_190,Qstd_20210809_15_012,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,Y:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_190.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,204,IDX
qstd_standard,MT_20210809_001I,Qstd_20210809_15_001I,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,Y:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_001I.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,205,IDX
qstd_standard,MT_20210809_002J,Qstd_20210809_15_002J,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,Y:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_002J.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,206,IDX
qstd_standard,MT_20210809_001K,Qstd_20210809_15_001K,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,Y:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_001K.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,207,IDX
qstd_standard,MT_20210809_002L,Qstd_20210809_15_002L,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,Y:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___MT_20210809_002L.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,208,IDX
blank,Blank_20210809_005,Blank_20210809_15_005,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,Y:A1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___Blank_20210809_005.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,15,209,IDX
blank,Blank_20210809_006,Blank_20210809_15_006,15,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 15,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,Y:A1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch15_08092021_MT___Blank_20210809_006.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,15,210,IDX
blank,Blank_20210810_001,Blank_20210810_16_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___Blank_20210810_001_20210809134133.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1165,IDX
blank,Blank_20210810_002,Blank_20210810_16_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___Blank_20210810_002_20210809134659.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1166,IDX
blank_standard,Blank_std_20210810_16_001,Blank_std_20210810_16_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___Blank_std_20210810_16_001_20210809135218.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1167,IDX
blank_standard,Blank_std_20210810_16_002,Blank_std_20210810_16_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A2,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___Blank_std_20210810_16_002_20210809135739.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1168,IDX
qstd_standard,MT_20210810_001,Qstd_20210810_16_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_001_20210809140300.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1169,IDX
qstd_standard,MT_20210810_002,Qstd_20210810_16_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_002_20210809140820.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1170,IDX
qstd_standard,MT_20210810_003,Qstd_20210810_16_003,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_003_20210809141340.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1171,IDX
qstd_standard,MT_20210810_004,Qstd_20210810_16_004,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A3,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_004_20210809141900.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1172,IDX
qstd_standard,MT_20210810_001A,Qstd_20210810_16_001A,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_001A_20210809142420.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1173,IDX
qstd_standard,MT_20210810_002B,Qstd_20210810_16_002B,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_002B_20210809142940.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1174,IDX
qstd_standard,MT_20210810_001C,Qstd_20210810_16_001C,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_001C_20210809143500.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1175,IDX
qstd_standard,MT_20210810_002D,Qstd_20210810_16_002D,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A6,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_002D.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1176,IDX
nist,MT_20210810_005,NIST_20210810_16_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_005.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1177,IDX
nist,MT_20210810_006,NIST_20210810_16_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A4,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_006.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1178,IDX
pooled,MT_20210810_007,Pooled_Sample_20210810_16_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_007.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1179,IDX
pooled,MT_20210810_008,Pooled_Sample_20210810_16_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_008.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1180,IDX
pooled_dda,MT_20210810_009,Pooled_Sample_DDA_20210810_16_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos_5min_DDA,,R:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_009.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos_5min_DDA,16,1181,IDX
pooled_dda,MT_20210810_010,Pooled_Sample_DDA_20210810_16_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg_5min_DDA,,R:A5,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_010.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg_5min_DDA,16,1182,IDX
unknown,MT_20210810_011,90118_1_249158_G6_001,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,,R:B1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_011.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_HILIC_pos120Kres5min,16,1183,IDX
unknown,MT_20210810_012,90118_1_249158_G6_002,16,D:\IDX_Data\Maheshwor\Proj-201-Li-20210607-ZosterVac_ImmunoMetabolomics\HILIC_posRPneg\Batch 16,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,,R:B1,2,/Users/mitchjo/Documents/pcpfm_submission/supplemental/RO1_plasma_mzml/raw_batch16_08102021_MT___MT_20210810_012.mzML,C:\Xcalibur\methods\MT\Metabolomics_Method\20210212_MT_RPneg120Kres5min,16,1184,IDX
